chromosome,start,end,width,strand,name,geneStart,geneEnd,geneLength,geneId,distanceToTSS
AaegL5_3,257696306,257696516,211,*,aaeBF_Ac_rep12-kd-q5_peak_16366,257579283,257585209,5927,AAEL002583,117023
AaegL5_3,257701712,257701899,188,*,aaeBF_Ac_rep12-kd-q5_peak_16367,257579283,257585209,5927,AAEL002583,122429
AaegL5_3,257760175,257760370,196,*,aaeBF_Ac_rep12-kd-q5_peak_16368,257579283,257585209,5927,AAEL002583,180892
AaegL5_3,258276412,258276579,168,*,aaeBF_Ac_rep12-kd-q5_peak_16373,258474646,258474900,255,AAEL021976,-198067
AaegL5_3,258345142,258345323,182,*,aaeBF_Ac_rep12-kd-q5_peak_16374,258474646,258474900,255,AAEL021976,-129323
AaegL5_3,258368697,258368862,166,*,aaeBF_Ac_rep12-kd-q5_peak_16375,258474646,258474900,255,AAEL021976,-105784
AaegL5_3,258410175,258410360,186,*,aaeBF_Ac_rep12-kd-q5_peak_16376,258474646,258474900,255,AAEL021976,-64286
AaegL5_3,261855146,261855337,192,*,aaeBF_Ac_rep12-kd-q5_peak_16451,261733552,261753218,19667,AAEL001510,121594
AaegL5_3,262167280,262167591,312,*,aaeBF_Ac_rep12-kd-q5_peak_16452,262235523,262495430,259908,AAEL025552,-67932
AaegL5_3,265884110,265884278,169,*,aaeBF_Ac_rep12-kd-q5_peak_16518,265793187,265795338,2152,AAEL024341,90923
AaegL5_3,265923387,265923668,282,*,aaeBF_Ac_rep12-kd-q5_peak_16519,265793187,265795338,2152,AAEL024341,130200
AaegL5_3,265951097,265951396,300,*,aaeBF_Ac_rep12-kd-q5_peak_16520,266098772,266436725,337954,AAEL000263,-147376
AaegL5_3,265963214,265963484,271,*,aaeBF_Ac_rep12-kd-q5_peak_16521,266098772,266436725,337954,AAEL000263,-135288
AaegL5_3,265984207,265984457,251,*,aaeBF_Ac_rep12-kd-q5_peak_16522,266098772,266436725,337954,AAEL000263,-114315
AaegL5_3,265984794,265985014,221,*,aaeBF_Ac_rep12-kd-q5_peak_16523,266098772,266436725,337954,AAEL000263,-113758
AaegL5_3,271393732,271394181,450,*,aaeBF_Ac_rep12-kd-q5_peak_16618,271296291,271325046,28756,AAEL004402,97441
AaegL5_3,273804301,273804467,167,*,aaeBF_Ac_rep12-kd-q5_peak_16633,273708120,273724154,16035,AAEL024594,96181
AaegL5_3,275437509,275437725,217,*,aaeBF_Ac_rep12-kd-q5_peak_16671,275464569,275506423,41855,AAEL013858,68698
AaegL5_3,278772140,278772333,194,*,aaeBF_Ac_rep12-kd-q5_peak_16701,278867203,278906511,39309,AAEL017054,-94870
AaegL5_3,293939660,293939917,258,*,aaeBF_Ac_rep12-kd-q5_peak_16900,293945841,293991217,45377,AAEL014871,51300
AaegL5_3,299115351,299115839,489,*,aaeBF_Ac_rep12-kd-q5_peak_17001,298959530,299015439,55910,AAEL007041,-99912
AaegL5_3,299156461,299156755,295,*,aaeBF_Ac_rep12-kd-q5_peak_17002,298959530,299015439,55910,AAEL007041,-141022
AaegL5_3,299471057,299471406,350,*,aaeBF_Ac_rep12-kd-q5_peak_17004,299415428,299417140,1713,AAEL022035,-53917
AaegL5_3,299597598,299597805,208,*,aaeBF_Ac_rep12-kd-q5_peak_17005,299631349,299653100,21752,AAEL023694,55295
AaegL5_3,302615458,302615634,177,*,aaeBF_Ac_rep12-kd-q5_peak_17069,302813289,303284793,471505,AAEL023488,-197655
AaegL5_3,302675351,302675525,175,*,aaeBF_Ac_rep12-kd-q5_peak_17070,302813289,303284793,471505,AAEL023488,-137764
AaegL5_3,303331366,303331679,314,*,aaeBF_Ac_rep12-kd-q5_peak_17083,303464022,303464715,694,AAEL013885,-132343
AaegL5_3,303332412,303332611,200,*,aaeBF_Ac_rep12-kd-q5_peak_17084,303464022,303464715,694,AAEL013885,-131411
AaegL5_3,303369946,303370595,650,*,aaeBF_Ac_rep12-kd-q5_peak_17085,303464022,303464715,694,AAEL013885,-93427
AaegL5_3,303377402,303377617,216,*,aaeBF_Ac_rep12-kd-q5_peak_17086,303464022,303464715,694,AAEL013885,-86405
AaegL5_3,303551503,303551679,177,*,aaeBF_Ac_rep12-kd-q5_peak_17091,303464022,303464715,694,AAEL013885,87481
AaegL5_3,303564452,303564827,376,*,aaeBF_Ac_rep12-kd-q5_peak_17092,303464022,303464715,694,AAEL013885,100430
AaegL5_3,305134752,305134978,227,*,aaeBF_Ac_rep12-kd-q5_peak_17124,304445977,305029024,583048,AAEL013159,-105728
AaegL5_3,305160512,305160839,328,*,aaeBF_Ac_rep12-kd-q5_peak_17125,304445977,305029024,583048,AAEL013159,-131488
AaegL5_3,305789851,305790113,263,*,aaeBF_Ac_rep12-kd-q5_peak_17129,305724725,305748892,24168,AAEL010704,65126
AaegL5_3,305790956,305791669,714,*,aaeBF_Ac_rep12-kd-q5_peak_17130,305724725,305748892,24168,AAEL010704,66231
AaegL5_3,305839016,305839225,210,*,aaeBF_Ac_rep12-kd-q5_peak_17131,305724725,305748892,24168,AAEL010704,114291
AaegL5_3,305911387,305911679,293,*,aaeBF_Ac_rep12-kd-q5_peak_17132,305724725,305748892,24168,AAEL010704,186662
AaegL5_3,305911881,305912052,172,*,aaeBF_Ac_rep12-kd-q5_peak_17133,305724725,305748892,24168,AAEL010704,187156
AaegL5_3,310866578,310866820,243,*,aaeBF_Ac_rep12-kd-q5_peak_17211,310747339,310815454,68116,AAEL019801,-51124
AaegL5_3,318971165,318971337,173,*,aaeBF_Ac_rep12-kd-q5_peak_17322,318912543,318913439,897,AAEL010872,-57726
AaegL5_3,325575897,325576811,915,*,aaeBF_Ac_rep12-kd-q5_peak_17405,325406110,325520808,114699,AAEL019932,-55089
AaegL5_3,325593024,325593222,199,*,aaeBF_Ac_rep12-kd-q5_peak_17406,325406110,325520808,114699,AAEL019932,-72216
AaegL5_3,325610001,325610184,184,*,aaeBF_Ac_rep12-kd-q5_peak_17407,325695678,325697353,1676,AAEL005005,87169
AaegL5_3,325617924,325618817,894,*,aaeBF_Ac_rep12-kd-q5_peak_17408,325695678,325697353,1676,AAEL005005,78536
AaegL5_3,325630567,325630730,164,*,aaeBF_Ac_rep12-kd-q5_peak_17409,325695678,325697353,1676,AAEL005005,66623
AaegL5_3,325828851,325829323,473,*,aaeBF_Ac_rep12-kd-q5_peak_17416,325767691,325768714,1024,AAEL021013,61160
AaegL5_3,325883963,325884255,293,*,aaeBF_Ac_rep12-kd-q5_peak_17417,325767691,325768714,1024,AAEL021013,116272
AaegL5_3,325899800,325900021,222,*,aaeBF_Ac_rep12-kd-q5_peak_17418,326005351,326006201,851,AAEL008763,-105330
AaegL5_3,325906974,325907410,437,*,aaeBF_Ac_rep12-kd-q5_peak_17419,326005351,326006201,851,AAEL008763,-97941
AaegL5_3,328464910,328465214,305,*,aaeBF_Ac_rep12-kd-q5_peak_17454,328335429,328442924,107496,AAEL021332,129481
AaegL5_3,328473281,328473734,454,*,aaeBF_Ac_rep12-kd-q5_peak_17455,328335429,328442924,107496,AAEL021332,137852
AaegL5_3,328484337,328485029,693,*,aaeBF_Ac_rep12-kd-q5_peak_17456,328335429,328442924,107496,AAEL021332,148908
AaegL5_3,328493273,328493711,439,*,aaeBF_Ac_rep12-kd-q5_peak_17457,328335429,328442924,107496,AAEL021332,157844
AaegL5_3,328516301,328516633,333,*,aaeBF_Ac_rep12-kd-q5_peak_17458,328677898,328683654,5757,AAEL009595,-161265
AaegL5_3,328527330,328527686,357,*,aaeBF_Ac_rep12-kd-q5_peak_17459,328677898,328683654,5757,AAEL009595,-150212
AaegL5_3,328527991,328528752,762,*,aaeBF_Ac_rep12-kd-q5_peak_17460,328677898,328683654,5757,AAEL009595,-149146
AaegL5_3,328530098,328530269,172,*,aaeBF_Ac_rep12-kd-q5_peak_17461,328677898,328683654,5757,AAEL009595,-147629
AaegL5_3,328531035,328531358,324,*,aaeBF_Ac_rep12-kd-q5_peak_17462,328677898,328683654,5757,AAEL009595,-146540
AaegL5_3,336815521,336815934,414,*,aaeBF_Ac_rep12-kd-q5_peak_17595,336985627,337024417,38791,AAEL020635,-169693
AaegL5_3,344031666,344032175,510,*,aaeBF_Ac_rep12-kd-q5_peak_17715,343201910,343857865,655956,AAEL003853,-173801
AaegL5_3,344583316,344583595,280,*,aaeBF_Ac_rep12-kd-q5_peak_17718,344720681,344730450,9770,AAEL020320,-137086
AaegL5_3,347528194,347528488,295,*,aaeBF_Ac_rep12-kd-q5_peak_17794,347415833,347425256,9424,AAEL025099,-102938
AaegL5_3,347650445,347651236,792,*,aaeBF_Ac_rep12-kd-q5_peak_17795,347807527,348256092,448566,AAEL003432,-156291
AaegL5_3,353026412,353026604,193,*,aaeBF_Ac_rep12-kd-q5_peak_17892,352884502,352905052,20551,AAEL006690,-121360
AaegL5_3,353028171,353028378,208,*,aaeBF_Ac_rep12-kd-q5_peak_17893,352884502,352905052,20551,AAEL006690,-123119
AaegL5_3,353054422,353054695,274,*,aaeBF_Ac_rep12-kd-q5_peak_17894,353170757,353171609,853,AAEL026082,-116062
AaegL5_3,353111974,353112715,742,*,aaeBF_Ac_rep12-kd-q5_peak_17895,353170757,353171609,853,AAEL026082,-58042
AaegL5_3,354483799,354483966,168,*,aaeBF_Ac_rep12-kd-q5_peak_17916,354331376,354413675,82300,AAEL026737,152423
AaegL5_3,356848010,356848309,300,*,aaeBF_Ac_rep12-kd-q5_peak_17927,356913724,356928659,14936,AAEL023389,80350
AaegL5_3,356866410,356866590,181,*,aaeBF_Ac_rep12-kd-q5_peak_17928,356913724,356928659,14936,AAEL023389,62069
AaegL5_3,356866801,356867001,201,*,aaeBF_Ac_rep12-kd-q5_peak_17929,356913724,356928659,14936,AAEL023389,61658
AaegL5_3,357020456,357020728,273,*,aaeBF_Ac_rep12-kd-q5_peak_17934,356929273,356942785,13513,AAEL024640,-77671
AaegL5_3,357070711,357070900,190,*,aaeBF_Ac_rep12-kd-q5_peak_17935,357180784,357182385,1602,AAEL020280,-109884
AaegL5_3,357082423,357082919,497,*,aaeBF_Ac_rep12-kd-q5_peak_17936,357180784,357182385,1602,AAEL020280,-97865
AaegL5_3,357110059,357110223,165,*,aaeBF_Ac_rep12-kd-q5_peak_17937,357180784,357182385,1602,AAEL020280,-70561
AaegL5_3,357231579,357231759,181,*,aaeBF_Ac_rep12-kd-q5_peak_17945,357180784,357182385,1602,AAEL020280,50795
AaegL5_3,357232807,357233268,462,*,aaeBF_Ac_rep12-kd-q5_peak_17946,357180784,357182385,1602,AAEL020280,52023
AaegL5_3,357250603,357250794,192,*,aaeBF_Ac_rep12-kd-q5_peak_17947,357180784,357182385,1602,AAEL020280,69819
AaegL5_3,357250965,357251345,381,*,aaeBF_Ac_rep12-kd-q5_peak_17948,357180784,357182385,1602,AAEL020280,70181
AaegL5_3,357276810,357277051,242,*,aaeBF_Ac_rep12-kd-q5_peak_17949,357180784,357182385,1602,AAEL020280,96026
AaegL5_3,357293888,357294362,475,*,aaeBF_Ac_rep12-kd-q5_peak_17950,357180784,357182385,1602,AAEL020280,113104
AaegL5_3,357333518,357334274,757,*,aaeBF_Ac_rep12-kd-q5_peak_17951,357180784,357182385,1602,AAEL020280,152734
AaegL5_3,357340634,357340802,169,*,aaeBF_Ac_rep12-kd-q5_peak_17952,357180784,357182385,1602,AAEL020280,159850
AaegL5_3,357364190,357364686,497,*,aaeBF_Ac_rep12-kd-q5_peak_17953,357180784,357182385,1602,AAEL020280,183406
AaegL5_3,357405322,357405795,474,*,aaeBF_Ac_rep12-kd-q5_peak_17954,357564818,357565707,890,AAEL024292,-159023
AaegL5_3,357445312,357445746,435,*,aaeBF_Ac_rep12-kd-q5_peak_17955,357564818,357565707,890,AAEL024292,-119072
AaegL5_3,357459324,357459770,447,*,aaeBF_Ac_rep12-kd-q5_peak_17956,357564818,357565707,890,AAEL024292,-105048
AaegL5_3,357473975,357474279,305,*,aaeBF_Ac_rep12-kd-q5_peak_17957,357564818,357565707,890,AAEL024292,-90539
AaegL5_3,357493428,357493796,369,*,aaeBF_Ac_rep12-kd-q5_peak_17958,357564818,357565707,890,AAEL024292,-71022
AaegL5_3,357656831,357657013,183,*,aaeBF_Ac_rep12-kd-q5_peak_17961,357597474,357599985,2512,AAEL024072,59357
AaegL5_3,357804065,357804294,230,*,aaeBF_Ac_rep12-kd-q5_peak_17966,357724622,357725798,1177,AAEL022165,-78267
AaegL5_3,357822706,357822979,274,*,aaeBF_Ac_rep12-kd-q5_peak_17967,357724622,357725798,1177,AAEL022165,-96908
AaegL5_3,357837229,357837466,238,*,aaeBF_Ac_rep12-kd-q5_peak_17968,357724622,357725798,1177,AAEL022165,-111431
AaegL5_3,358356599,358356839,241,*,aaeBF_Ac_rep12-kd-q5_peak_17979,358547344,358557127,9784,AAEL020092,-190505
AaegL5_3,358357006,358357226,221,*,aaeBF_Ac_rep12-kd-q5_peak_17980,358547344,358557127,9784,AAEL020092,-190118
AaegL5_3,358357509,358357918,410,*,aaeBF_Ac_rep12-kd-q5_peak_17981,358547344,358557127,9784,AAEL020092,-189426
AaegL5_3,358445968,358446443,476,*,aaeBF_Ac_rep12-kd-q5_peak_17982,358547344,358557127,9784,AAEL020092,-100901
AaegL5_3,358457825,358458074,250,*,aaeBF_Ac_rep12-kd-q5_peak_17983,358547344,358557127,9784,AAEL020092,-89270
AaegL5_3,358660208,358660826,619,*,aaeBF_Ac_rep12-kd-q5_peak_17993,358597592,358597663,72,AAEL016595,62616
AaegL5_3,358667244,358667406,163,*,aaeBF_Ac_rep12-kd-q5_peak_17994,358597592,358597663,72,AAEL016595,69652
AaegL5_3,358687541,358687710,170,*,aaeBF_Ac_rep12-kd-q5_peak_17995,358597592,358597663,72,AAEL016595,89949
AaegL5_3,358703529,358703782,254,*,aaeBF_Ac_rep12-kd-q5_peak_17996,358597592,358597663,72,AAEL016595,105937
AaegL5_3,358736247,358736452,206,*,aaeBF_Ac_rep12-kd-q5_peak_17997,358597592,358597663,72,AAEL016595,138655
AaegL5_3,358753868,358754061,194,*,aaeBF_Ac_rep12-kd-q5_peak_17998,358597592,358597663,72,AAEL016595,156276
AaegL5_3,358756297,358756601,305,*,aaeBF_Ac_rep12-kd-q5_peak_17999,358597592,358597663,72,AAEL016595,158705
AaegL5_3,358951659,358951890,232,*,aaeBF_Ac_rep12-kd-q5_peak_18007,359129547,359129618,72,AAEL016594,177728
AaegL5_3,358965290,358965652,363,*,aaeBF_Ac_rep12-kd-q5_peak_18008,359129547,359129618,72,AAEL016594,163966
AaegL5_3,358976152,358976514,363,*,aaeBF_Ac_rep12-kd-q5_peak_18009,359129547,359129618,72,AAEL016594,153104
AaegL5_3,358977243,358977619,377,*,aaeBF_Ac_rep12-kd-q5_peak_18010,359129547,359129618,72,AAEL016594,151999
AaegL5_3,359019870,359020166,297,*,aaeBF_Ac_rep12-kd-q5_peak_18011,359129547,359129618,72,AAEL016594,109452
AaegL5_3,359052428,359052696,269,*,aaeBF_Ac_rep12-kd-q5_peak_18012,359129547,359129618,72,AAEL016594,76922
AaegL5_3,359056855,359057018,164,*,aaeBF_Ac_rep12-kd-q5_peak_18013,359129547,359129618,72,AAEL016594,72600
AaegL5_3,359064566,359065025,460,*,aaeBF_Ac_rep12-kd-q5_peak_18014,359129547,359129618,72,AAEL016594,64593
AaegL5_3,359325764,359326057,294,*,aaeBF_Ac_rep12-kd-q5_peak_18021,359396716,359396788,73,AAEL016591,70731
AaegL5_3,359326431,359326863,433,*,aaeBF_Ac_rep12-kd-q5_peak_18022,359396716,359396788,73,AAEL016591,69925
AaegL5_3,359750106,359750379,274,*,aaeBF_Ac_rep12-kd-q5_peak_18038,359666046,359669272,3227,AAEL008053,-80834
AaegL5_3,359756324,359756591,268,*,aaeBF_Ac_rep12-kd-q5_peak_18039,359666046,359669272,3227,AAEL008053,-87052
AaegL5_3,360650371,360650549,179,*,aaeBF_Ac_rep12-kd-q5_peak_18051,360563320,360593511,30192,AAEL010913,-56860
AaegL5_3,363218174,363218350,177,*,aaeBF_Ac_rep12-kd-q5_peak_18089,362773302,363099999,326698,AAEL000821,-118175
AaegL5_3,366515949,366516157,209,*,aaeBF_Ac_rep12-kd-q5_peak_18142,366427406,366461061,33656,AAEL020788,-54888
AaegL5_3,366528498,366528909,412,*,aaeBF_Ac_rep12-kd-q5_peak_18143,366427406,366461061,33656,AAEL020788,-67437
AaegL5_3,373623384,373624530,1147,*,aaeBF_Ac_rep12-kd-q5_peak_18258,373286401,373542069,255669,AAEL002317,-81315
AaegL5_3,373641520,373641818,299,*,aaeBF_Ac_rep12-kd-q5_peak_18259,373286401,373542069,255669,AAEL002317,-99451
AaegL5_3,373692377,373692581,205,*,aaeBF_Ac_rep12-kd-q5_peak_18260,373742734,373743546,813,AAEL025504,-50153
AaegL5_3,374338749,374339308,560,*,aaeBF_Ac_rep12-kd-q5_peak_18269,374279515,374303312,23798,AAEL002312,59234
AaegL5_3,374398484,374399054,571,*,aaeBF_Ac_rep12-kd-q5_peak_18270,374279515,374303312,23798,AAEL002312,118969
AaegL5_3,374400214,374400961,748,*,aaeBF_Ac_rep12-kd-q5_peak_18271,374279515,374303312,23798,AAEL002312,120699
AaegL5_3,374412190,374412585,396,*,aaeBF_Ac_rep12-kd-q5_peak_18272,374279515,374303312,23798,AAEL002312,132675
AaegL5_3,374476872,374477079,208,*,aaeBF_Ac_rep12-kd-q5_peak_18273,374487709,374605815,118107,AAEL002308,128736
AaegL5_3,374711613,374712072,460,*,aaeBF_Ac_rep12-kd-q5_peak_18287,374487709,374605841,118133,AAEL002308,-105772
AaegL5_3,374716108,374716344,237,*,aaeBF_Ac_rep12-kd-q5_peak_18288,374487709,374605841,118133,AAEL002308,-110267
AaegL5_3,374776957,374777192,236,*,aaeBF_Ac_rep12-kd-q5_peak_18289,374900797,374904110,3314,AAEL002313,126918
AaegL5_3,374799315,374799839,525,*,aaeBF_Ac_rep12-kd-q5_peak_18290,374900797,374904110,3314,AAEL002313,104271
AaegL5_3,374825449,374825685,237,*,aaeBF_Ac_rep12-kd-q5_peak_18291,374900797,374904110,3314,AAEL002313,78425
AaegL5_3,374825876,374826330,455,*,aaeBF_Ac_rep12-kd-q5_peak_18292,374900797,374904110,3314,AAEL002313,77780
AaegL5_3,375010103,375010302,200,*,aaeBF_Ac_rep12-kd-q5_peak_18297,375065860,375066889,1030,AAEL002310,-55558
AaegL5_3,375339915,375340387,473,*,aaeBF_Ac_rep12-kd-q5_peak_18306,375281131,375281650,520,AAEL028637,58784
AaegL5_3,375356444,375356622,179,*,aaeBF_Ac_rep12-kd-q5_peak_18307,375281131,375281650,520,AAEL028637,75313
AaegL5_3,375386231,375386866,636,*,aaeBF_Ac_rep12-kd-q5_peak_18308,375281131,375281650,520,AAEL028637,105100
AaegL5_3,375440429,375440658,230,*,aaeBF_Ac_rep12-kd-q5_peak_18309,375524805,375526454,1650,AAEL021263,-84147
AaegL5_3,375465746,375466139,394,*,aaeBF_Ac_rep12-kd-q5_peak_18310,375524805,375526454,1650,AAEL021263,-58666
AaegL5_3,375471333,375471536,204,*,aaeBF_Ac_rep12-kd-q5_peak_18311,375524805,375526454,1650,AAEL021263,-53269
AaegL5_3,379050937,379051256,320,*,aaeBF_Ac_rep12-kd-q5_peak_18338,378947303,378947969,667,AAEL029109,-102968
AaegL5_3,379148422,379148655,234,*,aaeBF_Ac_rep12-kd-q5_peak_18339,379217822,379219075,1254,AAEL023017,70420
AaegL5_3,379623132,379623299,168,*,aaeBF_Ac_rep12-kd-q5_peak_18340,379517841,379533979,16139,AAEL000931,-89153
AaegL5_3,383738282,383738717,436,*,aaeBF_Ac_rep12-kd-q5_peak_18444,383797114,383814971,17858,AAEL005469,76254
AaegL5_3,383744169,383744356,188,*,aaeBF_Ac_rep12-kd-q5_peak_18445,383797114,383814971,17858,AAEL005469,70615
AaegL5_3,385018347,385018683,337,*,aaeBF_Ac_rep12-kd-q5_peak_18449,384938452,384940497,2046,AAEL000545,-77850
AaegL5_3,386045869,386046485,617,*,aaeBF_Ac_rep12-kd-q5_peak_18472,386099124,386399534,300411,AAEL000536,-52639
AaegL5_3,387569470,387569640,171,*,aaeBF_Ac_rep12-kd-q5_peak_18479,387653711,387654928,1218,AAEL026477,-84071
AaegL5_3,389092058,389092365,308,*,aaeBF_Ac_rep12-kd-q5_peak_18506,389035904,389036688,785,AAEL020935,56154
AaegL5_3,391142118,391142289,172,*,aaeBF_Ac_rep12-kd-q5_peak_18545,391215788,391216223,436,AAEL020832,-73499
AaegL5_3,392088800,392088975,176,*,aaeBF_Ac_rep12-kd-q5_peak_18546,392137064,392144287,7224,AAEL000633,55312
AaegL5_3,394742237,394742674,438,*,aaeBF_Ac_rep12-kd-q5_peak_18560,394681516,394687403,5888,AAEL000656,60721
AaegL5_3,394743274,394744374,1101,*,aaeBF_Ac_rep12-kd-q5_peak_18561,394681516,394687403,5888,AAEL000656,61758
AaegL5_3,394754653,394754818,166,*,aaeBF_Ac_rep12-kd-q5_peak_18562,394681516,394687403,5888,AAEL000656,73137
AaegL5_3,394755222,394755765,544,*,aaeBF_Ac_rep12-kd-q5_peak_18563,394681516,394687403,5888,AAEL000656,73706
AaegL5_3,394756499,394756925,427,*,aaeBF_Ac_rep12-kd-q5_peak_18564,394681516,394687403,5888,AAEL000656,74983
AaegL5_3,394788164,394788419,256,*,aaeBF_Ac_rep12-kd-q5_peak_18565,394681516,394687403,5888,AAEL000656,106648
AaegL5_3,394843762,394843926,165,*,aaeBF_Ac_rep12-kd-q5_peak_18566,394995410,395002096,6687,AAEL000644,-151484
AaegL5_3,394883947,394884485,539,*,aaeBF_Ac_rep12-kd-q5_peak_18567,394995410,395002096,6687,AAEL000644,-110925
AaegL5_3,394891213,394891470,258,*,aaeBF_Ac_rep12-kd-q5_peak_18568,394995410,395002096,6687,AAEL000644,-103940
AaegL5_3,394926925,394927120,196,*,aaeBF_Ac_rep12-kd-q5_peak_18569,394995410,395002096,6687,AAEL000644,-68290
AaegL5_3,397204603,397204771,169,*,aaeBF_Ac_rep12-kd-q5_peak_18622,397308115,397451220,143106,AAEL006339,-103344
AaegL5_3,399028755,399029034,280,*,aaeBF_Ac_rep12-kd-q5_peak_18625,398978048,398978119,72,AAEL028847,50707
AaegL5_3,399119218,399119587,370,*,aaeBF_Ac_rep12-kd-q5_peak_18626,399253843,399255488,1646,AAEL017539,135901
AaegL5_3,399387603,399387849,247,*,aaeBF_Ac_rep12-kd-q5_peak_18628,399455683,399982840,527158,AAEL000405,-67834
AaegL5_3,400497603,400497942,340,*,aaeBF_Ac_rep12-kd-q5_peak_18655,400419600,400448234,28635,AAEL027096,78003
AaegL5_3,400513476,400513645,170,*,aaeBF_Ac_rep12-kd-q5_peak_18656,400419600,400448234,28635,AAEL027096,93876
AaegL5_3,400513984,400514377,394,*,aaeBF_Ac_rep12-kd-q5_peak_18657,400419600,400448234,28635,AAEL027096,94384
AaegL5_3,400514726,400515137,412,*,aaeBF_Ac_rep12-kd-q5_peak_18658,400419600,400448234,28635,AAEL027096,95126
AaegL5_3,400516139,400516402,264,*,aaeBF_Ac_rep12-kd-q5_peak_18659,400419600,400448234,28635,AAEL027096,96539
AaegL5_3,400531946,400532332,387,*,aaeBF_Ac_rep12-kd-q5_peak_18660,400639584,400640752,1169,AAEL027626,-107252
AaegL5_3,400800225,400800462,238,*,aaeBF_Ac_rep12-kd-q5_peak_18663,400875913,400876185,273,AAEL022866,-75451
AaegL5_3,403135596,403135763,168,*,aaeBF_Ac_rep12-kd-q5_peak_18705,403021800,403026639,4840,AAEL017209,113796
AaegL5_3,403158709,403159073,365,*,aaeBF_Ac_rep12-kd-q5_peak_18706,403270383,403272079,1697,AAEL004106,113006
AaegL5_3,408382506,408382683,178,*,aaeBF_Ac_rep12-kd-q5_peak_18815,408308997,408317909,8913,AAEL007390,-64597
NIGP01000379,120717,121166,450,*,aaeBF_Ac_rep12-kd-q5_peak_18923,57391,67948,10558,AAEL023886,63326
NIGP01000579,1118,1303,186,*,aaeBF_Ac_rep12-kd-q5_peak_18969,54356,54774,419,AAEL027818,-53053
NIGP01000658,71400,71989,590,*,aaeBF_Ac_rep12-kd-q5_peak_18995,19163,19634,472,AAEL020369,52237
NIGP01000727,322684,323057,374,*,aaeBF_Ac_rep12-kd-q5_peak_19011,253980,257316,3337,AAEL024082,68704
NIGP01000976,123461,123624,164,*,aaeBF_Ac_rep12-kd-q5_peak_19072,42766,58025,15260,AAEL011025,-65436
NIGP01001771,144604,144813,210,*,aaeBF_Ac_rep12-kd-q5_peak_19199,60315,66054,5740,AAEL020115,84289
NIGP01001771,145271,145932,662,*,aaeBF_Ac_rep12-kd-q5_peak_19200,60315,66054,5740,AAEL020115,84956
NIGP01001808,2630,2828,199,*,aaeBF_Ac_rep12-kd-q5_peak_19208,75043,76265,1223,AAEL025466,73437
NIGP01001808,7654,7827,174,*,aaeBF_Ac_rep12-kd-q5_peak_19209,75043,76265,1223,AAEL025466,68438
NIGP01001808,8154,8642,489,*,aaeBF_Ac_rep12-kd-q5_peak_19210,75043,76265,1223,AAEL025466,67623
NIGP01001808,9182,9525,344,*,aaeBF_Ac_rep12-kd-q5_peak_19211,75043,76265,1223,AAEL025466,66740
NIGP01002045,27744,28059,316,*,aaeBF_Ac_rep12-kd-q5_peak_19279,58237,82289,24053,AAEL027960,54230
NIGP01002209,14990,15167,178,*,aaeBF_Ac_rep12-kd-q5_peak_19318,38223,73190,34968,AAEL024175,58023
NIGP01002221,173591,173758,168,*,aaeBF_Ac_rep12-kd-q5_peak_19320,193726,232351,38626,AAEL005525,58593
NIGP01002231,92178,92341,164,*,aaeBF_Ac_rep12-kd-q5_peak_19322,172975,173152,178,AAEL022157,80811
NIGP01002231,278883,279171,289,*,aaeBF_Ac_rep12-kd-q5_peak_19327,172975,173152,178,AAEL022157,-105731
NIGP01002231,280073,280422,350,*,aaeBF_Ac_rep12-kd-q5_peak_19328,172975,173152,178,AAEL022157,-106921
